,Voltage (V),Sample,dQ/dV
160,3.7655,15,0.355925926
161,3.7665,15,0.681388889
162,3.7675,15,0.136388889
163,3.7685,15,0.185185185
164,3.7695,15,0.1184133
165,3.7705,15,0.051641414
166,3.7715,15,0.051641414
167,3.7725,15,0.051641414
168,3.7735,15,0.051641414
169,3.7745,15,0.051641414
170,3.7755,15,0.748194444
171,3.7765,15,0.402833333
172,3.7775,15,0.118166667
173,3.7785,15,0.118166667
174,3.7795,15,0.369583333
175,3.7805,15,0.074166667
176,3.7815,15,0.074166667
177,3.7825,15,0.074166667
178,3.7835,15,0.119277778
179,3.7845,15,0.119277778
180,3.7855,15,0.637972222
181,3.7865,15,0.035833333
182,3.7875,15,0.035833333
183,3.7885,15,0.035833333
184,3.7895,15,0.035833333
185,3.7905,15,0.035833333
186,3.7915,15,0.035833333
187,3.7925,15,0.183518519
188,3.7935,15,0.195972222
189,3.7945,15,0.208425926
190,3.7955,15,0.063222222
191,3.7965,15,0.063222222
192,3.7975,15,0.063222222
193,3.7985,15,0.063222222
194,3.7995,15,0.063222222
195,3.8005,15,0.108888889
196,3.8015,15,0.108888889
197,3.8025,15,0.108888889
198,3.8035,15,0.222592593
199,3.8045,15,0.135155423
200,3.8055,15,0.047718254
201,3.8065,15,0.047718254
202,3.8075,15,0.047718254
203,3.8085,15,0.047718254
204,3.8095,15,0.047718254
205,3.8105,15,0.047718254
206,3.8115,15,0.366220238
207,3.8125,15,0.087743056
208,3.8135,15,0.087743056
209,3.8145,15,0.087743056
210,3.8155,15,0.087743056
211,3.8165,15,0.063813131
212,3.8175,15,0.063813131
213,3.8185,15,0.063813131
214,3.8195,15,0.063813131
215,3.8205,15,0.063813131
216,3.8215,15,1.089684343
217,3.8225,15,0.236111111
218,3.8235,15,0.206597222
219,3.8245,15,0.177083333
220,3.8255,15,0.177083333
221,3.8265,15,0.177083333
222,3.8275,15,0.206597222
223,3.8285,15,0.236111111
224,3.8295,15,0.177083333
225,3.8305,15,0.177083333
226,3.8315,15,0.354166667
227,3.8325,15,0.141666667
228,3.8335,15,0.141666667
229,3.8345,15,0.188888889
230,3.8355,15,0.236111111
231,3.8365,15,0.236111111
232,3.8375,15,0.206597222
233,3.8385,15,0.177083333
234,3.8395,15,0.177083333
235,3.8405,15,0.177083333
236,3.8415,15,0.265625
237,3.8425,15,0.265625
238,3.8435,15,0.177083333
239,3.8445,15,0.206597222
240,3.8455,15,0.236111111
241,3.8465,15,0.177083333
242,3.8475,15,0.177083333
243,3.8485,15,0.177083333
244,3.8495,15,0.177083333
245,3.8505,15,0.141666667
246,3.8515,15,0.141666667
247,3.8525,15,0.247916667
248,3.8535,15,0.265625
249,3.8545,15,0.177083333
250,3.8555,15,0.177083333
251,3.8565,15,0.177083333
252,3.8575,15,0.206597222
253,3.8585,15,0.236111111
254,3.8595,15,0.141666667
255,3.8605,15,0.141666667
256,3.8615,15,0.141666667
257,3.8625,15,0.141666667
258,3.8635,15,0.141666667
259,3.8645,15,0.354166667
260,3.8655,15,0.177083333
261,3.8665,15,0.177083333
262,3.8675,15,0.141666667
263,3.8685,15,0.141666667
264,3.8695,15,0.159375
265,3.8705,15,0.177083333
266,3.8715,15,0.177083333
267,3.8725,15,0.177083333
268,3.8735,15,0.177083333
269,3.8745,15,0.177083333
270,3.8755,15,0.147569444
271,3.8765,15,0.118055556
272,3.8775,15,0.118055556
273,3.8785,15,0.147569444
274,3.8795,15,0.177083333
275,3.8805,15,0.206597222
276,3.8815,15,0.236111111
277,3.8825,15,0.177083333
278,3.8835,15,0.177083333
279,3.8845,15,0.236111111
280,3.8855,15,0.177083333
281,3.8865,15,0.118055556
282,3.8875,15,0.118055556
283,3.8885,15,0.147569444
284,3.8895,15,0.177083333
285,3.8905,15,0.159375
286,3.8915,15,0.141666667
287,3.8925,15,0.141666667
288,3.8935,15,0.177083333
289,3.8945,15,0.177083333
290,3.8955,15,0.177083333
291,3.8965,15,0.177083333
292,3.8975,15,0.141666667
293,3.8985,15,0.141666667
294,3.8995,15,0.159375
295,3.9005,15,0.177083333
296,3.9015,15,0.159375
297,3.9025,15,0.141666667
298,3.9035,15,0.141666667
299,3.9045,15,0.141666667
300,3.9055,15,0.141666667
301,3.9065,15,0.141666667
302,3.9075,15,0.141666667
303,3.9085,15,0.141666667
304,3.9095,15,0.177083333
305,3.9105,15,0.177083333
306,3.9115,15,0.118055556
307,3.9125,15,0.118055556
308,3.9135,15,0.118055556
309,3.9145,15,0.236111111
310,3.9155,15,0.188888889
311,3.9165,15,0.141666667
312,3.9175,15,0.141666667
313,3.9185,15,0.141666667
314,3.9195,15,0.141666667
315,3.9205,15,0.141666667
316,3.9215,15,0.141666667
317,3.9225,15,0.141666667
318,3.9235,15,0.177083333
319,3.9245,15,0.177083333
320,3.9255,15,0.177083333
321,3.9265,15,0.177083333
322,3.9275,15,0.177083333
323,3.9285,15,0.177083333
324,3.9295,15,0.101190476
325,3.9305,15,0.101190476
326,3.9315,15,0.101190476
327,3.9325,15,0.139136905
328,3.9335,15,0.177083333
329,3.9345,15,0.159375
330,3.9355,15,0.141666667
331,3.9365,15,0.141666667
332,3.9375,15,0.101190476
333,3.9385,15,0.101190476
334,3.9395,15,0.101190476
335,3.9405,15,0.227678571
336,3.9415,15,0.236111111
337,3.9425,15,0.118055556
338,3.9435,15,0.118055556
339,3.9445,15,0.118055556
340,3.9455,15,0.118055556
341,3.9465,15,0.118055556
342,3.9475,15,0.177083333
343,3.9485,15,0.236111111
344,3.9495,15,0.118055556
345,3.9505,15,0.118055556
346,3.9515,15,0.118055556
347,3.9525,15,0.118055556
348,3.9535,15,0.118055556
349,3.9545,15,0.118055556
350,3.9555,15,0.177083333
351,3.9565,15,0.177083333
352,3.9575,15,0.141666667
353,3.9585,15,0.141666667
354,3.9595,15,0.141666667
355,3.9605,15,0.141666667
356,3.9615,15,0.141666667
357,3.9625,15,0.177083333
358,3.9635,15,0.177083333
359,3.9645,15,0.118055556
360,3.9655,15,0.118055556
361,3.9665,15,0.118055556
362,3.9675,15,0.177083333
363,3.9685,15,0.177083333
364,3.9695,15,0.118055556
365,3.9705,15,0.118055556
366,3.9715,15,0.118055556
367,3.9725,15,0.118055556
368,3.9735,15,0.118055556
369,3.9745,15,0.118055556
370,3.9755,15,0.177083333
371,3.9765,15,0.177083333
372,3.9775,15,0.088541667
373,3.9785,15,0.088541667
374,3.9795,15,0.088541667
375,3.9805,15,0.088541667
376,3.9815,15,0.177083333
377,3.9825,15,0.177083333
378,3.9835,15,0.236111111
379,3.9845,15,0.188888889
380,3.9855,15,0.141666667
381,3.9865,15,0.141666667
382,3.9875,15,0.118055556
383,3.9885,15,0.118055556
384,3.9895,15,0.118055556
385,3.9905,15,0.177083333
386,3.9915,15,0.177083333
387,3.9925,15,0.118055556
388,3.9935,15,0.118055556
389,3.9945,15,0.118055556
390,3.9955,15,0.141666667
391,3.9965,15,0.141666667
392,3.9975,15,0.129861111
393,3.9985,15,0.118055556
394,3.9995,15,0.118055556
395,4.0005,15,0.118055556
396,4.0015,15,0.118055556
397,4.0025,15,0.118055556
398,4.0035,15,0.129861111
399,4.0045,15,0.141666667
400,4.0055,15,0.141666667
401,4.0065,15,0.141666667
402,4.0075,15,0.141666667
403,4.0085,15,0.159375
404,4.0095,15,0.177083333
405,4.0105,15,0.139136905
406,4.0115,15,0.101190476
407,4.0125,15,0.101190476
408,4.0135,15,0.101190476
409,4.0145,15,0.236111111
410,4.0155,15,0.177083333
411,4.0165,15,0.118055556
412,4.0175,15,0.118055556
413,4.0185,15,0.118055556
414,4.0195,15,0.118055556
415,4.0205,15,0.118055556
416,4.0215,15,0.129861111
417,4.0225,15,0.141666667
418,4.0235,15,0.141666667
419,4.0245,15,0.118055556
420,4.0255,15,0.118055556
421,4.0265,15,0.118055556
422,4.0275,15,0.177083333
423,4.0285,15,0.177083333
424,4.0295,15,0.118055556
425,4.0305,15,0.118055556
426,4.0315,15,0.118055556
427,4.0325,15,0.177083333
428,4.0335,15,0.177083333
429,4.0345,15,0.101190476
430,4.0355,15,0.101190476
431,4.0365,15,0.101190476
432,4.0375,15,0.121428571
433,4.0385,15,0.141666667
434,4.0395,15,0.141666667
435,4.0405,15,0.141666667
436,4.0415,15,0.141666667
437,4.0425,15,0.129861111
438,4.0435,15,0.118055556
439,4.0445,15,0.118055556
440,4.0455,15,0.129861111
441,4.0465,15,0.141666667
442,4.0475,15,0.141666667
443,4.0485,15,0.101190476
444,4.0495,15,0.101190476
445,4.0505,15,0.101190476
446,4.0515,15,0.139136905
447,4.0525,15,0.177083333
448,4.0535,15,0.159375
449,4.0545,15,0.141666667
450,4.0555,15,0.141666667
451,4.0565,15,8.718009259
452,4.0575,15,0.091481481
453,4.0585,15,0.091481481
454,4.0595,15,0.205833333
455,4.0605,15,0.137222222
456,4.0615,15,0.137222222
457,4.0625,15,0.114351852
458,4.0635,15,0.091481481
459,4.0645,15,0.137222222
460,4.0655,15,0.182962963
461,4.0665,15,0.091481481
462,4.0675,15,0.182962963
463,4.0685,15,0.091481481
464,4.0695,15,0.091481481
465,4.0705,15,0.114351852
466,4.0715,15,0.137222222
467,4.0725,15,0.114351852
468,4.0735,15,0.091481481
469,4.0745,15,0.137222222
470,4.0755,15,0.137222222
471,4.0765,15,0.137222222
472,4.0775,15,0.182962963
473,4.0785,15,0.091481481
474,4.0795,15,0.137222222
475,4.0805,15,0.091481481
476,4.0815,15,0.114351852
477,4.0825,15,0.137222222
478,4.0835,15,0.114351852
479,4.0845,15,0.091481481
480,4.0855,15,0.137222222
481,4.0865,15,0.137222222
482,4.0875,15,0.137222222
483,4.0885,15,0.091481481
484,4.0895,15,0.114351852
485,4.0905,15,0.137222222
486,4.0915,15,0.205833333
487,4.0925,15,0.068611111
488,4.0935,15,0.068611111
489,4.0945,15,0.137222222
490,4.0955,15,0.137222222
491,4.0965,15,0.182962963
492,4.0975,15,0.091481481
493,4.0985,15,0.091481481
494,4.0995,15,0.182962963
495,4.1005,15,0.091481481
496,4.1015,15,0.091481481
497,4.1025,15,0.091481481
498,4.1035,15,0.091481481
499,4.1045,15,0.182962963
500,4.1055,15,0.137222222
501,4.1065,15,0.068611111
502,4.1075,15,0.068611111
503,4.1085,15,0.205833333
504,4.1095,15,0.114351852
505,4.1105,15,0.091481481
506,4.1115,15,0.182962963
507,4.1125,15,0.091481481
508,4.1135,15,0.091481481
509,4.1145,15,0.114351852
510,4.1155,15,0.137222222
511,4.1165,15,0.137222222
512,4.1175,15,0.114351852
513,4.1185,15,0.091481481
514,4.1195,15,0.137222222
515,4.1205,15,0.091481481
516,4.1215,15,0.182962963
517,4.1225,15,0.068611111
518,4.1235,15,0.068611111
519,4.1245,15,0.091481481
520,4.1255,15,0.182962963
521,4.1265,15,0.182962963
522,4.1275,15,0.091481481
523,4.1285,15,0.091481481
524,4.1295,15,0.114351852
525,4.1305,15,0.114351852
526,4.1315,15,0.091481481
527,4.1325,15,0.137222222
528,4.1335,15,0.091481481
529,4.1345,15,0.182962963
530,4.1355,15,0.068611111
531,4.1365,15,0.068611111
532,4.1375,15,0.137222222
533,4.1385,15,0.137222222
534,4.1395,15,0.137222222
535,4.1405,15,0.091481481
536,4.1415,15,0.114351852
537,4.1425,15,0.114351852
538,4.1435,15,0.091481481
539,4.1445,15,0.137222222
540,4.1455,15,0.091481481
541,4.1465,15,0.182962963
542,4.1475,15,0.068611111
543,4.1485,15,0.068611111
544,4.1495,15,0.182962963
545,4.1505,15,0.091481481
546,4.1515,15,0.091481481
547,4.1525,15,0.182962963
548,4.1535,15,0.091481481
549,4.1545,15,0.114351852
550,4.1555,15,0.114351852
551,4.1565,15,0.091481481
552,4.1575,15,0.091481481
553,4.1585,15,0.182962963
554,4.1595,15,0.137222222
555,4.1605,15,0.068611111
556,4.1615,15,0.068611111
557,4.1625,15,0.137222222
558,4.1635,15,0.137222222
559,4.1645,15,0.137222222
560,4.1655,15,0.091481481
561,4.1665,15,0.091481481
562,4.1675,15,0.091481481
563,4.1685,15,0.091481481
564,4.1695,15,0.182962963
565,4.1705,15,0.068611111
566,4.1715,15,0.068611111
567,4.1725,15,0.137222222
568,4.1735,15,0.137222222
569,4.1745,15,0.137222222
570,4.1755,15,0.091481481
571,4.1765,15,0.114351852
572,4.1775,15,0.137222222
573,4.1785,15,0.102916667
574,4.1795,15,0.068611111
575,4.1805,15,0.102916667
576,4.1815,15,0.137222222
577,4.1825,15,0.114351852
578,4.1835,15,0.091481481
579,4.1845,15,0.137222222
580,4.1855,15,0.091481481
581,4.1865,15,0.182962963
582,4.1875,15,0.068611111
583,4.1885,15,0.068611111
584,4.1895,15,0.182962963
585,4.1905,15,0.091481481
586,4.1915,15,0.068611111
587,4.1925,15,0.068611111
588,4.1935,15,0.182962963
589,4.1945,15,0.091481481
590,4.1955,15,0.091481481
591,4.1965,15,0.091481481
592,4.1975,15,0.091481481
593,4.1985,15,0.137222222
594,4.1995,15,0.091481481
595,4.2005,15,0.182962963
596,4.2015,15,0.091481481
597,4.2025,15,0.080046296
598,4.2035,15,0.068611111
599,4.2045,15,0.171527778
600,4.2055,15,0.091481481
601,4.2065,15,0.091481481
602,4.2075,15,0.091481481
603,4.2085,15,0.137222222
604,4.2095,15,0.091481481
605,4.2105,15,0.114351852
606,4.2115,15,0.114351852
607,4.2125,15,0.091481481
608,4.2135,15,0.137222222
609,4.2145,15,0.137222222
610,4.2155,15,0.068611111
611,4.2165,15,0.068611111
612,4.2175,15,0.137222222
613,4.2185,15,0.091481481
614,4.2195,15,0.114351852
615,4.2205,15,0.114351852
616,4.2215,15,0.091481481
617,4.2225,15,0.091481481
618,4.2235,15,0.091481481
619,4.2245,15,0.091481481
620,4.2255,15,0.171527778
621,4.2265,15,0.068611111
622,4.2275,15,0.102916667
623,4.2285,15,0.137222222
624,4.2295,15,0.102916667
625,4.2305,15,0.068611111
626,4.2315,15,0.102916667
627,4.2325,15,0.114351852
628,4.2335,15,0.091481481
0,3.7055,14,0.008263889
1,3.7065,14,0.008263889
2,3.7075,14,0.008263889
3,3.7085,14,0.008263889
4,3.7095,14,0.008263889
5,3.7105,14,0.008263889
6,3.7115,14,0.008263889
7,3.7125,14,0.008263889
8,3.7135,14,0.008263889
9,3.7145,14,0.008263889
10,3.7155,14,0.008263889
11,3.7165,14,0.008263889
12,3.7175,14,0.008263889
13,3.7185,14,0.008263889
14,3.7195,14,0.008263889
15,3.7205,14,0.008263889
16,3.7215,14,0.626944444
17,3.7225,14,0.040694444
18,3.7235,14,0.040694444
19,3.7245,14,0.040694444
20,3.7255,14,0.040694444
21,3.7265,14,0.040694444
22,3.7275,14,0.040694444
23,3.7285,14,0.040694444
24,3.7295,14,0.271527778
25,3.7305,14,0.064444444
26,3.7315,14,0.064444444
27,3.7325,14,0.064444444
28,3.7335,14,0.064444444
29,3.7345,14,0.064444444
30,3.7355,14,0.244305556
31,3.7365,14,0.228707265
32,3.7375,14,0.032970085
33,3.7385,14,0.032970085
34,3.7395,14,0.032970085
35,3.7405,14,0.032970085
36,3.7415,14,0.032970085
37,3.7425,14,0.032970085
38,3.7435,14,11.00041667
39,3.7445,14,0.070277778
40,3.7455,14,0.429444444
41,3.7465,14,0.217847222
42,3.7475,14,0.072986111
43,3.7485,14,0.059166667
44,3.7495,14,0.059166667
45,3.7505,14,0.363888889
46,3.7515,14,0.074166667
47,3.7525,14,0.087685185
48,3.7535,14,0.101203704
49,3.7545,14,0.061611111
50,3.7555,14,0.061611111
51,3.7565,14,0.222055556
52,3.7575,14,0.076388889
53,3.7585,14,0.193194444
54,3.7595,14,0.418472222
55,3.7605,14,0.131666667
56,3.7615,14,0.240416667
57,3.7625,14,0.03225
58,3.7635,14,0.03225
59,3.7645,14,0.03225
60,3.7655,14,0.03225
61,3.7665,14,0.03225
62,3.7675,14,0.568263889
63,3.7685,14,0.165625
64,3.7695,14,0.110578704
65,3.7705,14,0.055324074
66,3.7715,14,0.055324074
67,3.7725,14,0.365162037
68,3.7735,14,0.169722222
69,3.7745,14,0.067777778
70,3.7755,14,0.067777778
71,3.7765,14,0.260601852
72,3.7775,14,0.113981481
73,3.7785,14,0.08625
74,3.7795,14,0.08625
75,3.7805,14,0.259166667
76,3.7815,14,0.086388889
77,3.7825,14,0.175
78,3.7835,14,0.204188034
79,3.7845,14,0.02724359
80,3.7855,14,0.02724359
81,3.7865,14,0.02724359
82,3.7875,14,0.02724359
83,3.7885,14,0.02724359
84,3.7895,14,0.61218661
85,3.7905,14,0.121296296
86,3.7915,14,0.121018519
87,3.7925,14,0.243842593
88,3.7935,14,0.05297619
89,3.7945,14,0.05297619
90,3.7955,14,0.05297619
91,3.7965,14,0.072876984
92,3.7975,14,0.092777778
93,3.7985,14,0.067021605
94,3.7995,14,0.041265432
95,3.8005,14,0.041265432
96,3.8015,14,0.041265432
97,3.8025,14,0.041265432
98,3.8035,14,0.468611111
99,3.8045,14,0.095
100,3.8055,14,0.054325397
101,3.8065,14,0.054325397
102,3.8075,14,0.054325397
103,3.8085,14,0.474570106
104,3.8095,14,0.129814815
105,3.8105,14,0.077833333
106,3.8115,14,0.077833333
107,3.8125,14,0.136069444
108,3.8135,14,0.121701389
109,3.8145,14,0.049097222
110,3.8155,14,0.049097222
111,3.8165,14,0.049097222
112,3.8175,14,0.322743056
113,3.8185,14,0.198402778
114,3.8195,14,0.124114583
115,3.8205,14,0.050034722
116,3.8215,14,0.050034722
117,3.8225,14,0.050034722
118,3.8235,14,0.058813657
119,3.8245,14,0.067592593
120,3.8255,14,0.067592593
121,3.8265,14,0.304768519
122,3.8275,14,0.135277778
123,3.8285,14,0.068472222
124,3.8295,14,0.068472222
125,3.8305,14,0.068472222
126,3.8315,14,0.207638889
127,3.8325,14,0.259201389
128,3.8335,14,0.051840278
129,3.8345,14,0.051840278
130,3.8355,14,0.051840278
131,3.8365,14,0.06047619
132,3.8375,14,0.06047619
133,3.8385,14,0.06047619
134,3.8395,14,0.289404762
135,3.8405,14,0.086388889
136,3.8415,14,0.086388889
137,3.8425,14,0.144074074
138,3.8435,14,0.115287037
139,3.8445,14,0.0865
140,3.8455,14,0.0865
141,3.8465,14,0.31075
142,3.8475,14,0.090055556
143,3.8485,14,0.082574074
144,3.8495,14,0.075092593
145,3.8505,14,0.075092593
146,3.8515,14,0.075810185
147,3.8525,14,0.076527778
148,3.8535,14,0.076527778
149,3.8545,14,0.330625
150,3.8555,14,0.116944444
151,3.8565,14,0.075188492
152,3.8575,14,0.03343254
153,3.8585,14,0.03343254
154,3.8595,14,0.03343254
155,3.8605,14,0.03343254
156,3.8615,14,0.03343254
157,3.8625,14,0.03343254
158,3.8635,14,0.498105159
159,3.8645,14,0.048555556
160,3.8655,14,0.048555556
161,3.8665,14,0.048555556
162,3.8675,14,0.048555556
163,3.8685,14,0.048555556
164,3.8695,14,0.270252525
165,3.8705,14,0.045782828
166,3.8715,14,0.045782828
167,3.8725,14,0.045782828
168,3.8735,14,0.045782828
169,3.8745,14,0.045782828
170,3.8755,14,0.335324074
171,3.8765,14,0.083796296
172,3.8775,14,0.083796296
173,3.8785,14,0.320625
174,3.8795,14,0.065069444
175,3.8805,14,0.065069444
176,3.8815,14,0.065069444
177,3.8825,14,0.086574074
178,3.8835,14,0.086574074
179,3.8845,14,0.086574074
180,3.8855,14,0.075357143
181,3.8865,14,0.075357143
182,3.8875,14,0.075357143
183,3.8885,14,0.34577381
184,3.8895,14,0.07702381
185,3.8905,14,0.07702381
186,3.8915,14,0.07702381
187,3.8925,14,0.134930556
188,3.8935,14,0.134930556
189,3.8945,14,0.360555556
190,3.8955,14,0.090138889
191,3.8965,14,0.090138889
192,3.8975,14,0.270694444
193,3.8985,14,0.135416667
194,3.8995,14,0.135416667
195,3.9005,14,0.108166667
196,3.9015,14,0.108166667
197,3.9025,14,0.3245
198,3.9035,14,0.049242424
199,3.9045,14,0.049242424
200,3.9055,14,0.049242424
201,3.9065,14,0.049242424
202,3.9075,14,0.049242424
203,3.9085,14,0.36333649
204,3.9095,14,0.135486111
205,3.9105,14,0.338576389
206,3.9115,14,0.315416667
207,3.9125,14,0.045
208,3.9135,14,0.045
209,3.9145,14,0.045
210,3.9155,14,0.045
211,3.9165,14,0.045
212,3.9175,14,0.30875
213,3.9185,14,0.077222222
214,3.9195,14,0.077222222
215,3.9205,14,0.077222222
216,3.9215,14,0.135486111
217,3.9225,14,0.135486111
218,3.9235,14,0.612326389
219,3.9245,14,0.068159722
220,3.9255,14,0.068159722
221,3.9265,14,0.068159722
222,3.9275,14,0.361157407
223,3.9285,14,0.18037037
224,3.9295,14,0.135555556
225,3.9305,14,0.135555556
226,3.9315,14,0.181111111
227,3.9325,14,0.11520202
228,3.9335,14,0.049292929
229,3.9345,14,0.049292929
230,3.9355,14,0.049292929
231,3.9365,14,0.049292929
232,3.9375,14,0.049292929
233,3.9385,14,0.542777778
234,3.9395,14,0.090416667
235,3.9405,14,0.090416667
236,3.9415,14,0.090416667
237,3.9425,14,0.09037037
238,3.9435,14,0.09037037
239,3.9445,14,0.09037037
240,3.9455,14,0.651111111
241,3.9465,14,0.108611111
242,3.9475,14,0.088194444
243,3.9485,14,0.067777778
244,3.9495,14,0.067777778
245,3.9505,14,0.067777778
246,3.9515,14,0.169444444
247,3.9525,14,0.409861111
248,3.9535,14,0.078095238
249,3.9545,14,0.078095238
250,3.9555,14,0.078095238
251,3.9565,14,0.077777778
252,3.9575,14,0.077460317
253,3.9585,14,0.077460317
254,3.9595,14,0.077460317
255,3.9605,14,0.078253968
256,3.9615,14,0.078253968
257,3.9625,14,0.078253968
258,3.9635,14,0.356464947
259,3.9645,14,0.090509259
260,3.9655,14,0.090509259
261,3.9665,14,0.386886574
262,3.9675,14,0.136319444
263,3.9685,14,0.136909722
264,3.9695,14,0.1375
265,3.9705,14,0.124361111
266,3.9715,14,0.111222222
267,3.9725,14,0.111222222
268,3.9735,14,0.139027778
269,3.9745,14,0.139027778
270,3.9755,14,0.139027778
271,3.9765,14,0.139027778
272,3.9775,14,0.18537037
273,3.9785,14,0.148296296
274,3.9795,14,0.111222222
275,3.9805,14,0.111222222
276,3.9815,14,0.139027778
277,3.9825,14,0.139027778
278,3.9835,14,0.139027778
279,3.9845,14,0.139027778
280,3.9855,14,0.111222222
281,3.9865,14,0.111222222
282,3.9875,14,0.148296296
283,3.9885,14,0.18537037
284,3.9895,14,0.111222222
285,3.9905,14,0.111222222
286,3.9915,14,0.148296296
287,3.9925,14,0.18537037
288,3.9935,14,0.139027778
289,3.9945,14,0.139027778
290,3.9955,14,0.111222222
291,3.9965,14,0.111222222
292,3.9975,14,0.148296296
293,3.9985,14,0.18537037
294,3.9995,14,0.111222222
295,4.0005,14,0.111222222
296,4.0015,14,0.125125
297,4.0025,14,0.139027778
298,4.0035,14,0.162199074
299,4.0045,14,0.18537037
300,4.0055,14,0.111222222
301,4.0065,14,0.111222222
302,4.0075,14,0.125125
303,4.0085,14,0.139027778
304,4.0095,14,0.125125
305,4.0105,14,0.111222222
306,4.0115,14,0.111222222
307,4.0125,14,0.139027778
308,4.0135,14,0.139027778
309,4.0145,14,0.139027778
310,4.0155,14,0.139027778
311,4.0165,14,0.111222222
312,4.0175,14,0.111222222
313,4.0185,14,0.125125
314,4.0195,14,0.139027778
315,4.0205,14,0.162199074
316,4.0215,14,0.18537037
317,4.0225,14,0.139027778
318,4.0235,14,0.139027778
319,4.0245,14,0.111222222
320,4.0255,14,0.111222222
321,4.0265,14,0.125125
322,4.0275,14,0.139027778
323,4.0285,14,0.139027778
324,4.0295,14,0.139027778
325,4.0305,14,0.1390625
326,4.0315,14,0.139097222
327,4.0325,14,0.139097222
328,4.0335,14,0.139097222
329,4.0345,14,0.125159722
330,4.0355,14,0.111222222
331,4.0365,14,0.111222222
332,4.0375,14,0.111222222
333,4.0385,14,0.111222222
334,4.0395,14,0.125125
335,4.0405,14,0.139027778
336,4.0415,14,0.139027778
337,4.0425,14,0.139027778
338,4.0435,14,0.139027778
339,4.0445,14,0.139027778
340,4.0455,14,0.139027778
341,4.0465,14,0.139027778
342,4.0475,14,0.139027778
343,4.0485,14,0.139027778
344,4.0495,14,0.139027778
345,4.0505,14,0.139027778
346,4.0515,14,0.125125
347,4.0525,14,0.111222222
348,4.0535,14,0.111222222
349,4.0545,14,0.111222222
350,4.0555,14,0.111222222
351,4.0565,14,0.148296296
352,4.0575,14,0.18537037
353,4.0585,14,0.111222222
354,4.0595,14,0.111222222
355,4.0605,14,5.824916667
356,4.0615,14,0.137222222
357,4.0625,14,0.114351852
358,4.0635,14,0.091481481
359,4.0645,14,0.137222222
360,4.0655,14,0.137222222
361,4.0665,14,0.137222222
362,4.0675,14,0.091481481
363,4.0685,14,0.114351852
